Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Safari 11,,2018-03-20 09:19:12,2018-03-20 09:19:14,"2,082s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:14,2018-03-20 09:19:14,"0,021s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:14,2018-03-20 09:19:14,"0,020s",PASSED
click,Safari 11,,2018-03-20 09:19:14,2018-03-20 09:19:14,"0,041s",PASSED
click,Safari 11,,2018-03-20 09:19:14,2018-03-20 09:19:14,"0,149s",PASSED
delay,Safari 11,,2018-03-20 09:19:14,2018-03-20 09:19:16,"2,002s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:16,2018-03-20 09:19:16,"0,021s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:16,2018-03-20 09:19:16,"0,019s",PASSED
click,Safari 11,,2018-03-20 09:19:16,2018-03-20 09:19:16,"0,074s",PASSED
click,Safari 11,,2018-03-20 09:19:16,2018-03-20 09:19:17,"0,098s",PASSED
delay,Safari 11,,2018-03-20 09:19:17,2018-03-20 09:19:19,"2,003s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:19,2018-03-20 09:19:19,"0,029s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:19,2018-03-20 09:19:19,"0,021s",PASSED
click,Safari 11,,2018-03-20 09:19:19,2018-03-20 09:19:19,"0,079s",PASSED
delay,Safari 11,,2018-03-20 09:19:19,2018-03-20 09:19:21,"2,003s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:21,2018-03-20 09:19:21,"0,025s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:21,2018-03-20 09:19:21,"0,023s",PASSED
click,Safari 11,,2018-03-20 09:19:21,2018-03-20 09:19:21,"0,086s",PASSED
click,Safari 11,,2018-03-20 09:19:21,2018-03-20 09:19:21,"0,140s",PASSED
delay,Safari 11,,2018-03-20 09:19:21,2018-03-20 09:19:23,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:19:23,2018-03-20 09:19:23,"0,043s",PASSED
click,Safari 11,,2018-03-20 09:19:23,2018-03-20 09:19:23,"0,130s",PASSED
delay,Safari 11,,2018-03-20 09:19:23,2018-03-20 09:19:25,"2,054s",PASSED
click,Safari 11,,2018-03-20 09:19:25,2018-03-20 09:19:25,"0,041s",PASSED
click,Safari 11,,2018-03-20 09:19:25,2018-03-20 09:19:25,"0,102s",PASSED
click,Safari 11,,2018-03-20 09:19:25,2018-03-20 09:19:25,"0,124s",PASSED
delay,Safari 11,,2018-03-20 09:19:25,2018-03-20 09:19:27,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:19:27,2018-03-20 09:19:28,"0,070s",PASSED
click,Safari 11,,2018-03-20 09:19:28,2018-03-20 09:19:28,"0,142s",PASSED
delay,Safari 11,,2018-03-20 09:19:28,2018-03-20 09:19:30,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:19:30,2018-03-20 09:19:30,"0,040s",PASSED
delay,Safari 11,,2018-03-20 09:19:30,2018-03-20 09:19:35,"5,015s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:35,2018-03-20 09:19:35,"0,023s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:35,2018-03-20 09:19:35,"0,018s",PASSED
click,Safari 11,,2018-03-20 09:19:35,2018-03-20 09:19:35,"0,053s",PASSED
delay,Safari 11,,2018-03-20 09:19:35,2018-03-20 09:19:37,"2,003s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:37,"0,019s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:37,"0,023s",PASSED
click,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:37,"0,053s",PASSED
click,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:37,"0,101s",PASSED
click,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:37,"0,153s",PASSED
delay,Safari 11,,2018-03-20 09:19:37,2018-03-20 09:19:39,"2,001s",PASSED
click,Safari 11,,2018-03-20 09:19:39,2018-03-20 09:19:39,"0,065s",PASSED
delay,Safari 11,,2018-03-20 09:19:39,2018-03-20 09:19:41,"2,005s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:41,2018-03-20 09:19:41,"0,025s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:41,2018-03-20 09:19:41,"0,019s",PASSED
click,Safari 11,,2018-03-20 09:19:41,2018-03-20 09:19:41,"0,068s",PASSED
delay,Safari 11,,2018-03-20 09:19:41,2018-03-20 09:19:43,"2,006s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:43,2018-03-20 09:19:43,"0,028s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:43,2018-03-20 09:19:43,"0,024s",PASSED
click,Safari 11,,2018-03-20 09:19:43,2018-03-20 09:19:43,"0,028s",PASSED
click,Safari 11,,2018-03-20 09:19:43,2018-03-20 09:19:44,"0,135s",PASSED
delay,Safari 11,,2018-03-20 09:19:44,2018-03-20 09:19:46,"2,059s",PASSED
click,Safari 11,,2018-03-20 09:19:46,2018-03-20 09:19:46,"0,040s",PASSED
delay,Safari 11,,2018-03-20 09:19:46,2018-03-20 09:19:48,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:19:48,2018-03-20 09:19:48,"0,075s",PASSED
delay,Safari 11,,2018-03-20 09:19:48,2018-03-20 09:19:50,"2,004s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:50,2018-03-20 09:19:50,"0,022s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:19:50,2018-03-20 09:19:50,"0,020s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:19:50,2018-03-20 09:19:50,"0,080s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/18_Testfall,Safari 11,"Es werden Funktionalit\u00E4ten gepr\u00FCft:\nDropdown, Akk. , Anfahrt/Zur\u00FCck-Buttons, Eingabefelder (street/city) etc.",2018-03-20 09:19:50,2018-03-20 09:20:29,"38,977s",PASSED
openBrowser,Safari 11,,2018-03-20 09:19:50,2018-03-20 09:20:01,"10,367s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:20:01,2018-03-20 09:20:01,"0,008s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:20:01,2018-03-20 09:20:01,"0,028s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:20:01,2018-03-20 09:20:02,"1,629s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:20:02,2018-03-20 09:20:07,"4,162s",PASSED
delay,Safari 11,,2018-03-20 09:20:07,2018-03-20 09:20:11,"4,005s",PASSED
click,Safari 11,,2018-03-20 09:20:11,2018-03-20 09:20:11,"0,112s",PASSED
delay,Safari 11,,2018-03-20 09:20:11,2018-03-20 09:20:16,"5,052s",PASSED
scrollToElement,Safari 11,,2018-03-20 09:20:16,2018-03-20 09:20:16,"0,039s",PASSED
mouseOver,Safari 11,,2018-03-20 09:20:16,2018-03-20 09:20:16,"0,022s",PASSED
delay,Safari 11,,2018-03-20 09:20:16,2018-03-20 09:20:18,"2,007s",PASSED
click,Safari 11,,2018-03-20 09:20:18,2018-03-20 09:20:18,"0,062s",PASSED
delay,Safari 11,,2018-03-20 09:20:18,2018-03-20 09:20:20,"2,009s",PASSED
click,Safari 11,,2018-03-20 09:20:20,2018-03-20 09:20:20,"0,109s",PASSED
delay,Safari 11,,2018-03-20 09:20:20,2018-03-20 09:20:22,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:20:22,2018-03-20 09:20:22,"0,033s",PASSED
setText,Safari 11,,2018-03-20 09:20:22,2018-03-20 09:20:22,"0,241s",PASSED
setText,Safari 11,,2018-03-20 09:20:22,2018-03-20 09:20:23,"0,824s",PASSED
setText,Safari 11,,2018-03-20 09:20:23,2018-03-20 09:20:23,"0,181s",PASSED
click,Safari 11,,2018-03-20 09:20:23,2018-03-20 09:20:23,"0,038s",PASSED
click,Safari 11,,2018-03-20 09:20:23,2018-03-20 09:20:24,"0,586s",PASSED
click,Safari 11,,2018-03-20 09:20:24,2018-03-20 09:20:24,"0,610s",PASSED
click,Safari 11,,2018-03-20 09:20:24,2018-03-20 09:20:25,"0,107s",PASSED
delay,Safari 11,,2018-03-20 09:20:25,2018-03-20 09:20:27,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:20:27,2018-03-20 09:20:27,"0,117s",PASSED
mouseOver,Safari 11,,2018-03-20 09:20:27,2018-03-20 09:20:27,"0,088s",PASSED
click,Safari 11,,2018-03-20 09:20:27,2018-03-20 09:20:27,"0,040s",PASSED
delay,Safari 11,,2018-03-20 09:20:27,2018-03-20 09:20:29,"2,002s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 09:20:29,2018-03-20 09:20:29,"0,025s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:20:29,2018-03-20 09:20:29,"0,109s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/19_Testfall,Safari 11,Paginierung soll beim Klick richtig funktionieren,2018-03-20 09:20:29,2018-03-20 09:20:44,"14,891s",PASSED
openBrowser,Safari 11,,2018-03-20 09:20:29,2018-03-20 09:20:35,"5,545s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:20:35,2018-03-20 09:20:35,"0,021s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:20:35,2018-03-20 09:20:37,"2,700s",PASSED
delay,Safari 11,,2018-03-20 09:20:37,2018-03-20 09:20:39,"2,006s",PASSED
click,Safari 11,,2018-03-20 09:20:39,2018-03-20 09:20:41,"1,803s",PASSED
click,Safari 11,,2018-03-20 09:20:41,2018-03-20 09:20:41,"0,084s",PASSED
click,Safari 11,,2018-03-20 09:20:41,2018-03-20 09:20:42,"0,530s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:42,"0,126s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:42,"0,086s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:42,"0,129s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:42,"0,104s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:42,"0,098s",PASSED
click,Safari 11,,2018-03-20 09:20:42,2018-03-20 09:20:43,"0,090s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,115s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,132s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,153s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,162s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,121s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:43,"0,120s",PASSED
click,Safari 11,,2018-03-20 09:20:43,2018-03-20 09:20:44,"0,423s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:20:44,2018-03-20 09:20:44,"0,070s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/20_Testfall,Safari 11,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-20 09:20:44,2018-03-20 09:20:59,"14,923s",FAILED
openBrowser,Safari 11,,2018-03-20 09:20:44,2018-03-20 09:20:47,"2,417s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:20:47,2018-03-20 09:20:47,"0,017s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:20:47,2018-03-20 09:20:47,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:20:47,2018-03-20 09:20:49,"2,030s",PASSED
delay,Safari 11,,2018-03-20 09:20:49,2018-03-20 09:20:54,"5,003s",PASSED
setText,Safari 11,,2018-03-20 09:20:54,2018-03-20 09:20:54,"0,334s",PASSED
delay,Safari 11,,2018-03-20 09:20:54,2018-03-20 09:20:56,"2,020s",PASSED
submit,Safari 11,,2018-03-20 09:20:56,2018-03-20 09:20:56,"0,072s",PASSED
delay,Safari 11,,2018-03-20 09:20:56,2018-03-20 09:20:58,"2,006s",PASSED
verifyElementVisible,Safari 11,,2018-03-20 09:20:58,2018-03-20 09:20:59,"0,731s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/21_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 09:20:59,2018-03-20 09:21:13,"14,207s",FAILED
openBrowser,Safari 11,,2018-03-20 09:20:59,2018-03-20 09:21:01,"2,289s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:21:01,2018-03-20 09:21:01,"0,018s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:21:01,2018-03-20 09:21:01,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:21:01,2018-03-20 09:21:03,"1,967s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:21:03,2018-03-20 09:21:06,"2,575s",PASSED
delay,Safari 11,,2018-03-20 09:21:06,2018-03-20 09:21:08,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:21:08,2018-03-20 09:21:08,"0,579s",PASSED
delay,Safari 11,,2018-03-20 09:21:09,2018-03-20 09:21:11,"2,058s",PASSED
mouseOver,Safari 11,,2018-03-20 09:21:11,2018-03-20 09:21:11,"0,067s",PASSED
delay,Safari 11,,2018-03-20 09:21:11,2018-03-20 09:21:13,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:21:13,2018-03-20 09:21:13,"0,401s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/22_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt\""",2018-03-20 09:21:13,2018-03-20 09:21:31,"18,017s",PASSED
openBrowser,Safari 11,,2018-03-20 09:21:13,2018-03-20 09:21:16,"2,315s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:21:16,2018-03-20 09:21:16,"0,023s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:21:16,2018-03-20 09:21:16,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:21:16,2018-03-20 09:21:18,"2,894s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:21:18,2018-03-20 09:21:20,"1,238s",PASSED
delay,Safari 11,,2018-03-20 09:21:20,2018-03-20 09:21:22,"2,004s",PASSED
click,Safari 11,,2018-03-20 09:21:22,2018-03-20 09:21:22,"0,082s",PASSED
delay,Safari 11,,2018-03-20 09:21:22,2018-03-20 09:21:24,"2,033s",PASSED
mouseOver,Safari 11,,2018-03-20 09:21:24,2018-03-20 09:21:24,"0,037s",PASSED
delay,Safari 11,,2018-03-20 09:21:24,2018-03-20 09:21:26,"2,005s",PASSED
click,Safari 11,,2018-03-20 09:21:26,2018-03-20 09:21:26,"0,037s",PASSED
delay,Safari 11,,2018-03-20 09:21:26,2018-03-20 09:21:31,"5,032s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 09:21:31,2018-03-20 09:21:31,"0,058s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:21:31,2018-03-20 09:21:31,"0,089s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/23_Testfall,Safari 11,s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 09:21:31,2018-03-20 09:22:01,"30,297s",PASSED
openBrowser,Safari 11,,2018-03-20 09:21:31,2018-03-20 09:21:33,"1,992s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:21:33,2018-03-20 09:21:33,"0,026s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:21:33,2018-03-20 09:21:33,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:21:33,2018-03-20 09:21:50,"16,494s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:21:50,2018-03-20 09:21:50,"0,036s",PASSED
delay,Safari 11,,2018-03-20 09:21:50,2018-03-20 09:21:52,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:21:52,2018-03-20 09:21:52,"0,082s",PASSED
delay,Safari 11,,2018-03-20 09:21:52,2018-03-20 09:21:54,"2,005s",PASSED
mouseOver,Safari 11,,2018-03-20 09:21:54,2018-03-20 09:21:54,"0,022s",PASSED
delay,Safari 11,,2018-03-20 09:21:54,2018-03-20 09:21:56,"2,061s",PASSED
click,Safari 11,,2018-03-20 09:21:56,2018-03-20 09:21:56,"0,058s",PASSED
delay,Safari 11,,2018-03-20 09:21:56,2018-03-20 09:22:01,"5,008s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 09:22:01,2018-03-20 09:22:01,"0,124s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:22:01,2018-03-20 09:22:01,"0,167s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/24_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 09:22:01,2018-03-20 09:22:23,"21,544s",PASSED
openBrowser,Safari 11,,2018-03-20 09:22:02,2018-03-20 09:22:04,"2,336s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:22:04,2018-03-20 09:22:04,"0,017s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:22:04,2018-03-20 09:22:04,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:22:04,2018-03-20 09:22:11,"6,340s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:22:11,2018-03-20 09:22:12,"1,076s",PASSED
delay,Safari 11,,2018-03-20 09:22:12,2018-03-20 09:22:14,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:22:14,2018-03-20 09:22:14,"0,119s",PASSED
delay,Safari 11,,2018-03-20 09:22:14,2018-03-20 09:22:16,"2,002s",PASSED
mouseOver,Safari 11,,2018-03-20 09:22:16,2018-03-20 09:22:16,"0,050s",PASSED
delay,Safari 11,,2018-03-20 09:22:16,2018-03-20 09:22:18,"2,033s",PASSED
click,Safari 11,,2018-03-20 09:22:18,2018-03-20 09:22:18,"0,028s",PASSED
delay,Safari 11,,2018-03-20 09:22:18,2018-03-20 09:22:23,"5,003s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 09:22:23,2018-03-20 09:22:23,"0,040s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:22:23,2018-03-20 09:22:23,"0,076s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/25_Testfall,Safari 11,"\""Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 09:22:23,2018-03-20 09:22:42,"19,394s",PASSED
openBrowser,Safari 11,,2018-03-20 09:22:23,2018-03-20 09:22:26,"2,179s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:22:26,2018-03-20 09:22:26,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:22:26,2018-03-20 09:22:26,"0,020s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:22:26,2018-03-20 09:22:29,"3,453s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:22:29,2018-03-20 09:22:31,"1,572s",PASSED
delay,Safari 11,,2018-03-20 09:22:31,2018-03-20 09:22:33,"2,027s",PASSED
click,Safari 11,,2018-03-20 09:22:33,2018-03-20 09:22:33,"0,299s",PASSED
delay,Safari 11,,2018-03-20 09:22:33,2018-03-20 09:22:35,"2,003s",PASSED
mouseOver,Safari 11,,2018-03-20 09:22:35,2018-03-20 09:22:35,"0,037s",PASSED
delay,Safari 11,,2018-03-20 09:22:35,2018-03-20 09:22:37,"2,006s",PASSED
click,Safari 11,,2018-03-20 09:22:37,2018-03-20 09:22:37,"0,026s",PASSED
delay,Safari 11,,2018-03-20 09:22:37,2018-03-20 09:22:42,"5,037s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 09:22:42,2018-03-20 09:22:42,"0,027s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 09:22:42,2018-03-20 09:22:42,"0,279s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:22:42,2018-03-20 09:22:42,"0,075s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/26_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 09:22:42,2018-03-20 09:23:02,"19,502s",PASSED
openBrowser,Safari 11,,2018-03-20 09:22:43,2018-03-20 09:22:45,"2,217s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:22:45,2018-03-20 09:22:45,"0,005s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:22:45,2018-03-20 09:22:45,"0,018s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:22:45,2018-03-20 09:22:49,"4,012s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:22:49,2018-03-20 09:22:49,"0,132s",PASSED
delay,Safari 11,,2018-03-20 09:22:49,2018-03-20 09:22:51,"2,003s",PASSED
click,Safari 11,,2018-03-20 09:22:51,2018-03-20 09:22:51,"0,058s",PASSED
delay,Safari 11,,2018-03-20 09:22:51,2018-03-20 09:22:53,"2,004s",PASSED
mouseOver,Safari 11,,2018-03-20 09:22:53,2018-03-20 09:22:53,"0,027s",PASSED
delay,Safari 11,,2018-03-20 09:22:53,2018-03-20 09:22:55,"2,036s",PASSED
click,Safari 11,,2018-03-20 09:22:55,2018-03-20 09:22:55,"0,024s",PASSED
delay,Safari 11,,2018-03-20 09:22:55,2018-03-20 09:23:00,"5,005s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 09:23:00,2018-03-20 09:23:01,"1,154s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 09:23:01,2018-03-20 09:23:02,"0,442s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:23:02,2018-03-20 09:23:02,"0,091s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/27_Testfall,Safari 11,"\""s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 09:23:02,2018-03-20 09:23:28,"25,682s",PASSED
openBrowser,Safari 11,,2018-03-20 09:23:02,2018-03-20 09:23:05,"2,231s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:23:05,2018-03-20 09:23:05,"0,009s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:23:05,2018-03-20 09:23:05,"0,020s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:23:05,2018-03-20 09:23:15,"10,639s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:23:15,2018-03-20 09:23:15,"0,018s",PASSED
delay,Safari 11,,2018-03-20 09:23:15,2018-03-20 09:23:17,"2,002s",PASSED
click,Safari 11,,2018-03-20 09:23:17,2018-03-20 09:23:17,"0,132s",PASSED
delay,Safari 11,,2018-03-20 09:23:17,2018-03-20 09:23:19,"2,001s",PASSED
mouseOver,Safari 11,,2018-03-20 09:23:19,2018-03-20 09:23:19,"0,062s",PASSED
delay,Safari 11,,2018-03-20 09:23:19,2018-03-20 09:23:21,"2,005s",PASSED
click,Safari 11,,2018-03-20 09:23:21,2018-03-20 09:23:21,"0,025s",PASSED
delay,Safari 11,,2018-03-20 09:23:21,2018-03-20 09:23:26,"5,019s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 09:23:26,2018-03-20 09:23:27,"0,690s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 09:23:27,2018-03-20 09:23:28,"0,404s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:23:28,2018-03-20 09:23:28,"0,093s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/28_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen,2018-03-20 09:23:28,2018-03-20 09:23:48,"20,709s",PASSED
openBrowser,Safari 11,,2018-03-20 09:23:28,2018-03-20 09:23:30,"2,206s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:23:30,2018-03-20 09:23:30,"0,005s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:23:30,2018-03-20 09:23:30,"0,021s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:23:30,2018-03-20 09:23:35,"4,510s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 09:23:35,2018-03-20 09:23:37,"2,073s",PASSED
delay,Safari 11,,2018-03-20 09:23:37,2018-03-20 09:23:39,"2,005s",PASSED
click,Safari 11,,2018-03-20 09:23:39,2018-03-20 09:23:39,"0,071s",PASSED
delay,Safari 11,,2018-03-20 09:23:39,2018-03-20 09:23:41,"2,027s",PASSED
mouseOver,Safari 11,,2018-03-20 09:23:41,2018-03-20 09:23:41,"0,052s",PASSED
delay,Safari 11,,2018-03-20 09:23:41,2018-03-20 09:23:43,"2,004s",PASSED
click,Safari 11,,2018-03-20 09:23:43,2018-03-20 09:23:43,"0,030s",PASSED
delay,Safari 11,,2018-03-20 09:23:43,2018-03-20 09:23:48,"5,039s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 09:23:48,2018-03-20 09:23:48,"0,044s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 09:23:48,2018-03-20 09:23:48,"0,256s",PASSED
closeBrowser,Safari 11,,2018-03-20 09:23:48,2018-03-20 09:23:48,"0,077s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/29_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Ohne Entfernungsangabe,2018-03-20 09:23:48,2018-03-20 09:24:01,"12,998s",FAILED
openBrowser,Safari 11,,2018-03-20 09:23:49,2018-03-20 09:23:51,"2,179s",PASSED
maximizeWindow,Safari 11,,2018-03-20 09:23:51,2018-03-20 09:23:51,"0,022s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 09:23:51,2018-03-20 09:23:51,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 09:23:51,2018-03-20 09:23:55,"3,941s",PASSED
delay,Safari 11,,2018-03-20 09:23:55,2018-03-20 09:23:57,"2,006s",PASSED
click,Safari 11,,2018-03-20 09:23:57,2018-03-20 09:23:57,"0,082s",PASSED
delay,Safari 11,,2018-03-20 09:23:57,2018-03-20 09:23:59,"2,004s",PASSED
mouseOver,Safari 11,,2018-03-20 09:23:59,2018-03-20 09:23:59,"0,095s",PASSED
delay,Safari 11,,2018-03-20 09:23:59,2018-03-20 09:24:01,"2,004s",PASSED
